x-axis,1
second,Volt
-5.00000E-03,+24.20100498E+00
-4.97500E-03,+24.19095473E+00
-4.95000E-03,+24.20603011E+00
-4.92500E-03,+24.19095473E+00
-4.90000E-03,+24.20603011E+00
-4.87500E-03,+24.19095473E+00
-4.85000E-03,+24.20100498E+00
-4.82500E-03,+24.19597985E+00
-4.80000E-03,+24.19095473E+00
-4.77500E-03,+24.19597985E+00
-4.75000E-03,+24.18592960E+00
-4.72500E-03,+24.19597985E+00
-4.70000E-03,+24.17587935E+00
-4.67500E-03,+24.19597985E+00
-4.65000E-03,+24.18090448E+00
-4.62500E-03,+24.19597985E+00
-4.60000E-03,+24.18592960E+00
-4.57500E-03,+24.19095473E+00
-4.55000E-03,+24.19095473E+00
-4.52500E-03,+24.18592960E+00
-4.50000E-03,+24.19597985E+00
-4.47500E-03,+24.19095473E+00
-4.45000E-03,+24.20100498E+00
-4.42500E-03,+24.18090448E+00
-4.40000E-03,+24.20100498E+00
-4.37500E-03,+24.18592960E+00
-4.35000E-03,+24.19597985E+00
-4.32500E-03,+24.19095473E+00
-4.30000E-03,+24.20100498E+00
-4.27500E-03,+24.19597985E+00
-4.25000E-03,+24.19597985E+00
-4.22500E-03,+24.20100498E+00
-4.20000E-03,+24.19597985E+00
-4.17500E-03,+24.21105523E+00
-4.15000E-03,+24.19095473E+00
-4.12500E-03,+24.21105523E+00
-4.10000E-03,+24.19597985E+00
-4.07500E-03,+24.20603011E+00
-4.05000E-03,+24.19597985E+00
-4.02500E-03,+24.19597985E+00
-4.00000E-03,+24.20100498E+00
-3.97500E-03,+24.19095473E+00
-3.95000E-03,+24.20100498E+00
-3.92500E-03,+24.19095473E+00
-3.90000E-03,+24.20603011E+00
-3.87500E-03,+24.19095473E+00
-3.85000E-03,+24.20603011E+00
-3.82500E-03,+24.19095473E+00
-3.80000E-03,+24.20100498E+00
-3.77500E-03,+24.19095473E+00
-3.75000E-03,+24.19095473E+00
-3.72500E-03,+24.19597985E+00
-3.70000E-03,+24.19095473E+00
-3.67500E-03,+24.19597985E+00
-3.65000E-03,+24.18090448E+00
-3.62500E-03,+24.19597985E+00
-3.60000E-03,+24.17587935E+00
-3.57500E-03,+24.19597985E+00
-3.55000E-03,+24.18090448E+00
-3.52500E-03,+24.19597985E+00
-3.50000E-03,+24.19095473E+00
-3.47500E-03,+24.18592960E+00
-3.45000E-03,+24.19597985E+00
-3.42500E-03,+24.18592960E+00
-3.40000E-03,+24.19597985E+00
-3.37500E-03,+24.18090448E+00
-3.35000E-03,+24.19597985E+00
-3.32500E-03,+24.18090448E+00
-3.30000E-03,+24.19597985E+00
-3.27500E-03,+24.19095473E+00
-3.25000E-03,+24.19597985E+00
-3.22500E-03,+24.19095473E+00
-3.20000E-03,+24.19095473E+00
-3.17500E-03,+24.20100498E+00
-3.15000E-03,+24.19095473E+00
-3.12500E-03,+24.20603011E+00
-3.10000E-03,+24.18592960E+00
-3.07500E-03,+24.20603011E+00
-3.05000E-03,+24.19095473E+00
-3.02500E-03,+24.20603011E+00
-3.00000E-03,+24.19597985E+00
-2.97500E-03,+24.19597985E+00
-2.95000E-03,+24.20100498E+00
-2.92500E-03,+24.19095473E+00
-2.90000E-03,+24.20100498E+00
-2.87500E-03,+24.19095473E+00
-2.85000E-03,+24.20603011E+00
-2.82500E-03,+24.19095473E+00
-2.80000E-03,+24.20100498E+00
-2.77500E-03,+24.19095473E+00
-2.75000E-03,+24.20100498E+00
-2.72500E-03,+24.19095473E+00
-2.70000E-03,+24.19597985E+00
-2.67500E-03,+24.19597985E+00
-2.65000E-03,+24.19095473E+00
-2.62500E-03,+24.20100498E+00
-2.60000E-03,+24.18592960E+00
-2.57500E-03,+24.19597985E+00
-2.55000E-03,+24.18090448E+00
-2.52500E-03,+24.19597985E+00
-2.50000E-03,+24.18090448E+00
-2.47500E-03,+24.19095473E+00
-2.45000E-03,+24.19095473E+00
-2.42500E-03,+24.18592960E+00
-2.40000E-03,+24.19597985E+00
-2.37500E-03,+24.18592960E+00
-2.35000E-03,+24.19597985E+00
-2.32500E-03,+24.18090448E+00
-2.30000E-03,+24.19597985E+00
-2.27500E-03,+24.18592960E+00
-2.25000E-03,+24.20100498E+00
-2.22500E-03,+24.19095473E+00
-2.20000E-03,+24.19597985E+00
-2.17500E-03,+24.19597985E+00
-2.15000E-03,+24.19095473E+00
-2.12500E-03,+24.20100498E+00
-2.10000E-03,+24.19095473E+00
-2.07500E-03,+24.20603011E+00
-2.05000E-03,+24.18592960E+00
-2.02500E-03,+24.20603011E+00
-2.00000E-03,+24.19095473E+00
-1.97500E-03,+24.20100498E+00
-1.95000E-03,+24.19597985E+00
-1.92500E-03,+24.19597985E+00
-1.90000E-03,+24.20100498E+00
-1.87500E-03,+24.19095473E+00
-1.85000E-03,+24.20100498E+00
-1.82500E-03,+24.19095473E+00
-1.80000E-03,+24.20603011E+00
-1.77500E-03,+24.18592960E+00
-1.75000E-03,+24.20100498E+00
-1.72500E-03,+24.19095473E+00
-1.70000E-03,+24.19597985E+00
-1.67500E-03,+24.19095473E+00
-1.65000E-03,+24.19597985E+00
-1.62500E-03,+24.19597985E+00
-1.60000E-03,+24.19095473E+00
-1.57500E-03,+24.19597985E+00
-1.55000E-03,+24.18090448E+00
-1.52500E-03,+24.19597985E+00
-1.50000E-03,+24.17587935E+00
-1.47500E-03,+24.19597985E+00
-1.45000E-03,+24.18090448E+00
-1.42500E-03,+24.19597985E+00
-1.40000E-03,+24.19095473E+00
-1.37500E-03,+24.18592960E+00
-1.35000E-03,+24.19597985E+00
-1.32500E-03,+24.18592960E+00
-1.30000E-03,+24.19597985E+00
-1.27500E-03,+24.18090448E+00
-1.25000E-03,+24.19597985E+00
-1.22500E-03,+24.18090448E+00
-1.20000E-03,+24.19597985E+00
-1.17500E-03,+24.19095473E+00
-1.15000E-03,+24.19597985E+00
-1.12500E-03,+24.19597985E+00
-1.10000E-03,+24.19095473E+00
-1.07500E-03,+24.20100498E+00
-1.05000E-03,+24.19095473E+00
-1.02500E-03,+24.20603011E+00
-1.00000E-03,+24.18592960E+00
-975.00E-06,+24.20603011E+00
-950.00E-06,+24.19095473E+00
-925.00E-06,+24.20100498E+00
-900.00E-06,+24.19095473E+00
-875.00E-06,+24.19597985E+00
-850.00E-06,+24.19597985E+00
-825.00E-06,+24.19095473E+00
-800.00E-06,+24.20100498E+00
-775.00E-06,+24.18592960E+00
-750.00E-06,+24.20603011E+00
