x-axis,1,2
second,Volt,Volt
-50.0000E-09,+24.2562813614495E+00,+17.7409540303051E+00
-49.2188E-09,+24.2562813614495E+00,+17.7409540303051E+00
-48.4375E-09,+24.2562813614495E+00,+17.7409540303051E+00
-47.6563E-09,+24.2613064870238E+00,+17.7409540303051E+00
-46.8750E-09,+24.2613064870238E+00,+17.7409540303051E+00
-46.0938E-09,+24.2663316125982E+00,+17.7409540303051E+00
-45.3125E-09,+24.2613064870238E+00,+17.7459791558795E+00
-44.5313E-09,+24.2613064870238E+00,+17.7660796581768E+00
-43.7500E-09,+24.2562813614495E+00,+17.7761299093254E+00
-42.9688E-09,+24.2562813614495E+00,+17.7761299093254E+00
-42.1875E-09,+24.2361808591522E+00,+17.7761299093254E+00
-41.4063E-09,+24.2110552312806E+00,+17.7761299093254E+00
-40.6250E-09,+24.2010049801320E+00,+17.7761299093254E+00
-39.8438E-09,+24.2010049801320E+00,+17.7761299093254E+00
-39.0625E-09,+24.2060301057063E+00,+17.7761299093254E+00
-38.2813E-09,+24.2160803568549E+00,+17.7761299093254E+00
-37.5000E-09,+24.2160803568549E+00,+17.7761299093254E+00
-36.7188E-09,+24.2562813614495E+00,+17.7861801604740E+00
-35.9375E-09,+24.2562813614495E+00,+17.7912052860484E+00
-35.1563E-09,+24.2562813614495E+00,+17.8113057883456E+00
-34.3750E-09,+24.2562813614495E+00,+17.8113057883456E+00
-33.5938E-09,+24.2562813614495E+00,+17.8565319185145E+00
-32.8125E-09,+24.2562813614495E+00,+17.8565319185145E+00
-32.0313E-09,+24.3015074916184E+00,+17.8565319185145E+00
-31.2500E-09,+24.2814069893211E+00,+17.9017580486834E+00
-30.4688E-09,+24.2562813614495E+00,+17.9067831742577E+00
-29.6875E-09,+24.2562813614495E+00,+17.9168334254064E+00
-28.9063E-09,+24.2512562358752E+00,+17.9369339277036E+00
-28.1250E-09,+24.2512562358752E+00,+17.9369339277036E+00
-27.3438E-09,+24.2060301057063E+00,+18.0173359368928E+00
-26.5625E-09,+24.1758793522604E+00,+18.0273861880414E+00
-25.7813E-09,+24.1507537243888E+00,+18.0675871926360E+00
-25.0000E-09,+24.1005024686456E+00,+18.1228635739535E+00
-24.2188E-09,+24.0603014640510E+00,+18.1731148296967E+00
-23.4375E-09,+24.0150753338821E+00,+18.2334163365886E+00
-22.6563E-09,+23.9497487014160E+00,+18.2635670900345E+00
-21.8750E-09,+23.9396984502673E+00,+18.2736173411831E+00
-21.0938E-09,+23.8844220689498E+00,+18.3439690992236E+00
